eprew,rc,rg,rl,ro,ry
0.23482678830623627,0.0,0.5701939463615417,-0.26793789863586426,0.0,-0.06742925941944122
0.23952233791351318,0.0,0.5721567869186401,-0.2657228708267212,0.0,-0.06691161543130875
0.24000808596611023,0.0,0.5736461281776428,-0.26650160551071167,0.0,-0.0671364814043045
0.24019481241703033,0.0,0.575410008430481,-0.26764702796936035,0.0,-0.06756814569234848
0.2415088564157486,0.0,0.5760921239852905,-0.2670057713985443,0.0,-0.06757748126983643
0.2152189165353775,0.0,0.5699854493141174,-0.2831052541732788,0.0,-0.0716613158583641
0.18496766686439514,0.0,0.5570923089981079,-0.2965836524963379,0.0,-0.07554098963737488
0.1677645742893219,0.0,0.5447998642921448,-0.29971614480018616,0.0,-0.0773191750049591
0.18861939013004303,0.0,0.5480713248252869,-0.2843489646911621,0.0,-0.07510299235582352
0.1881461888551712,0.0,0.5467790961265564,-0.28405073285102844,0.0,-0.07458221912384033
0.2144210785627365,0.0,0.549481987953186,-0.265186607837677,0.0,-0.06987429410219193
0.3205167353153229,0.0,0.5768687129020691,-0.20135167241096497,0.0,-0.05500030890107155
0.3682100176811218,0.0,0.584091305732727,-0.16836869716644287,0.0,-0.047512587159872055
0.38581040501594543,-0.001500000013038516,0.5870115756988525,-0.15527336299419403,0.0,-0.04442783445119858
0.41668611764907837,-0.001500000013038516,0.5939154028892517,-0.13557681441307068,0.0,-0.04015248641371727
0.4102493226528168,-0.001500000013038516,0.5954050421714783,-0.1420038938522339,0.0,-0.04165181517601013
0.4019453525543213,-0.001500000013038516,0.5947723984718323,-0.14825040102005005,0.0,-0.043076664209365845
0.3527522385120392,-0.001500000013038516,0.5843166708946228,-0.17938284575939178,0.0,-0.050681572407484055
0.3286787271499634,0.0,0.582198441028595,-0.19801464676856995,0.0,-0.05550500378012657
0.32892343401908875,0.0,0.5826247334480286,-0.1981411576271057,0.0,-0.05556010082364082
0.32955384254455566,0.0,0.5839512944221497,-0.19874271750450134,0.0,-0.05565471574664116
0.32552385330200195,-0.001500000013038516,0.5819439888000488,-0.19931311905384064,0.0,-0.055606991052627563
0.32546254992485046,-0.001500000013038516,0.5826014876365662,-0.1999470293521881,0.0,-0.05569186806678772
0.30141860246658325,-0.001500000013038516,0.5773571133613586,-0.21553818881511688,0.0,-0.05890028551220894
0.23781810700893402,-0.001500000013038516,0.5615922808647156,-0.25514817237854004,0.0,-0.06712593883275986
0.12510603666305542,-0.001500000013038516,0.5352232456207275,-0.32778531312942505,0.0,-0.0808318555355072
0.11180178076028824,-0.001500000013038516,0.5286573171615601,-0.3340328335762024,0.0,-0.08132272213697433
0.12241055816411972,-0.001500000013038516,0.5263400673866272,-0.3241094648838043,0.0,-0.07832004874944687
0.245552659034729,0.0,0.5527123808860779,-0.24514898657798767,0.0,-0.06201073154807091
0.33742013573646545,0.0,0.5702036023139954,-0.18355511128902435,0.0,-0.049228329211473465
0.4254430830478668,0.0,0.5888912677764893,-0.1260647177696228,0.0,-0.037383489310741425
0.43979713320732117,0.0,0.5958527326583862,-0.11986956745386124,0.0,-0.03618602082133293
0.44616401195526123,0.0,0.6009092330932617,-0.11876770108938217,0.0,-0.03597750514745712
0.4397522807121277,0.0,0.6031394004821777,-0.1258624643087387,0.0,-0.03752464801073074
0.4240492284297943,0.0,0.5995761752128601,-0.13576640188694,0.0,-0.039760541170835495
0.39553549885749817,0.0,0.5958980321884155,-0.15554283559322357,0.0,-0.04481973871588707
0.3692930340766907,0.0,0.593178927898407,-0.17422977089881897,0.0,-0.049656160175800323
0.3478541970252991,0.0,0.5849358439445496,-0.18451635539531708,0.0,-0.05256529152393341
0.35418036580085754,0.0,0.5884383320808411,-0.18219135701656342,0.0,-0.052066631615161896
0.3515036106109619,0.0,0.5867401361465454,-0.1830437183380127,0.0,-0.052192848175764084
0.3499709367752075,0.0,0.588194727897644,-0.18561208248138428,0.0,-0.05261174961924553
0.34066954255104065,0.0,0.5865399241447449,-0.19202014803886414,0.0,-0.05385022237896919
0.2527948319911957,0.0,0.5705236792564392,-0.2531500458717346,0.0,-0.06457880139350891
0.19736742973327637,0.0,0.5593389272689819,-0.29123908281326294,0.0,-0.07073238492012024
0.15999217331409454,0.0,0.5510034561157227,-0.3173511326313019,0.0,-0.07366012036800385
0.166172593832016,0.0,0.5494961142539978,-0.3126533329486847,0.0,-0.07067017257213593
0.2159683257341385,0.0,0.5586078763008118,-0.2789827585220337,0.0,-0.0636567771434784
0.3195938467979431,0.0,0.5757760405540466,-0.20650307834148407,0.0,-0.04967912659049034
0.41082245111465454,0.0,0.5938425064086914,-0.14410947263240814,0.0,-0.03891058266162872
0.44063684344291687,0.0,0.6013039350509644,-0.12484843283891678,0.0,-0.03581862524151802
0.4380636513233185,0.0,0.5983648300170898,-0.1240852102637291,0.0,-0.03621596097946167
0.44414669275283813,0.0,0.599774956703186,-0.11951198428869247,0.0,-0.036116279661655426
0.43699410557746887,0.0,0.6010967493057251,-0.12634430825710297,0.0,-0.03775835037231445
0.42846065759658813,0.0,0.598212480545044,-0.13070984184741974,0.0,-0.03904195502400398
0.4177790880203247,0.0,0.5931726098060608,-0.13506482541561127,0.0,-0.04032869264483452
0.406856894493103,0.0,0.5898856520652771,-0.14079824090003967,0.0,-0.042230475693941116
0.4074626564979553,0.0,0.5878584980964661,-0.13865342736244202,0.0,-0.04174239933490753
0.41227203607559204,0.0,0.5928108096122742,-0.13871349394321442,0.0,-0.04182525351643562
0.41143712401390076,0.0,0.5904266238212585,-0.13783209025859833,0.0,-0.041157424449920654
0.41508325934410095,0.0,0.5935222506523132,-0.13765744864940643,0.0,-0.040781497955322266
0.39987075328826904,0.0,0.5937551856040955,-0.15078140795230865,0.0,-0.04310307279229164
0.3730059862136841,0.0,0.5918950438499451,-0.17250947654247284,0.0,-0.04637964442372322
0.3220221698284149,0.0,0.585548996925354,-0.21001656353473663,0.0,-0.05351024493575096
0.26962360739707947,0.0,0.5741815567016602,-0.2443048655986786,0.0,-0.06025311350822449
0.26712310314178467,0.0,0.5707343816757202,-0.2431994527578354,0.0,-0.06041182577610016
0.30851981043815613,0.0,0.5734564661979675,-0.21092510223388672,0.0,-0.054011546075344086
0.3778035342693329,0.0,0.5818979740142822,-0.16036315262317657,0.0,-0.04373132809996605
0.45321011543273926,0.0,0.5953352451324463,-0.10908304899930954,0.0,-0.033042095601558685
0.460265189409256,0.0,0.5936101078987122,-0.10174859315156937,0.0,-0.03159637376666069
0.45926621556282043,-0.001500000013038516,0.5947047472000122,-0.1019829586148262,0.0,-0.03195563331246376
0.45606154203414917,-0.001500000013038516,0.5944163203239441,-0.10443107783794403,0.0,-0.0324237160384655
0.45362165570259094,-0.001500000013038516,0.5929373502731323,-0.10535266250371933,0.0,-0.03246301785111427
0.4619842767715454,0.0,0.6010944843292236,-0.10654739290475845,0.0,-0.03256281465291977
0.4626578092575073,0.0,0.5998555421829224,-0.10522659122943878,0.0,-0.031971096992492676
0.4634677767753601,0.0,0.5958683490753174,-0.1015855148434639,0.0,-0.03081507794559002
0.4682616591453552,0.0,0.5967615842819214,-0.09841597080230713,0.0,-0.030083956196904182
0.46881815791130066,0.0,0.5949357151985168,-0.09645726531744003,0.0,-0.029660310596227646
0.47328662872314453,0.0,0.5975269079208374,-0.09458920359611511,0.0,-0.02965102531015873
0.47434988617897034,0.0,0.5983755588531494,-0.09427967667579651,0.0,-0.029745975509285927
0.4738089144229889,0.0,0.5965171456336975,-0.09309349209070206,0.0,-0.029614750295877457
0.47431865334510803,0.0,0.5958014130592346,-0.09191911667585373,0.0,-0.02956365793943405
0.4732952415943146,0.0,0.5935869216918945,-0.09097395837306976,0.0,-0.029317758977413177
0.47042199969291687,0.0,0.5909298062324524,-0.09104219824075699,0.0,-0.02946563810110092
0.4706042408943176,0.0,0.5897481441497803,-0.08990011364221573,0.0,-0.029243839904665947
0.4749169945716858,0.0,0.5946874022483826,-0.09050365537405014,0.0,-0.029266761615872383
0.47705259919166565,0.0,0.5955736041069031,-0.08976728469133377,0.0,-0.02875375933945179
0.4769158959388733,0.0,0.5970703363418579,-0.09120893478393555,0.0,-0.02894553355872631
0.47782474756240845,0.0,0.5980089902877808,-0.09123717993497849,0.0,-0.028947092592716217
0.47823822498321533,0.0,0.5974223613739014,-0.09036793559789658,0.0,-0.028816187754273415
0.48563987016677856,0.0,0.603643000125885,-0.08915844559669495,0.0,-0.028844671323895454
0.487525999546051,0.0,0.603722333908081,-0.08778753131628036,0.0,-0.028408760204911232
-0.10051549971103668,-0.15000000596046448,0.09553693979978561,-0.028370903804898262,-0.009190445765852928,-0.008491214364767075
0.09117529541254044,-0.1147058829665184,0.28342026472091675,-0.05444761738181114,-0.0053595807403326035,-0.017731983214616776
0.37215933203697205,-0.03333333507180214,0.5156266689300537,-0.08198761194944382,-0.001579371513798833,-0.026566974818706512
0.3501373529434204,-0.04024390131235123,0.4988826513290405,-0.08036226779222488,-0.0021469006314873695,-0.02599220722913742
0.4179886281490326,-0.017999999225139618,0.5501774549484253,-0.08528085052967072,-0.0011187250493094325,-0.027789264917373657
0.41399872303009033,-0.02250000089406967,0.5553045868873596,-0.08841149508953094,-0.0015721219824627042,-0.028822241351008415
0.39307495951652527,-0.025499999523162842,0.5312315225601196,-0.08370192348957062,-0.0016694326186552644,-0.02728525921702385
0.4355889558792114,-0.014999999664723873,0.5691016912460327,-0.08859029412269592,-0.0010751322843134403,-0.028847305104136467
0.4324430823326111,-0.016499999910593033,0.5652859210968018,-0.08705835044384003,-0.001037305104546249,-0.028247224166989326
0.41909468173980713,-0.019500000402331352,0.5526434779167175,-0.08491776138544083,-0.0014098109677433968,-0.02772124484181404
0.3919188976287842,-0.02850000001490116,0.5334357023239136,-0.08366140723228455,-0.0019422622863203287,-0.02741316519677639
0.34892818331718445,-0.039000000804662704,0.4979545474052429,-0.0809292420744896,-0.0025642544496804476,-0.026532838121056557
0.3218560516834259,-0.04800000041723251,0.4767836928367615,-0.0786081925034523,-0.0027399673126637936,-0.02557946927845478
0.3485231101512909,-0.04050000011920929,0.4984878897666931,-0.08095917105674744,-0.0022471400443464518,-0.026258505880832672
0.35260745882987976,-0.039000000804662704,0.4998885989189148,-0.08046878129243851,-0.0017177268164232373,-0.02609466202557087
0.37754762172698975,-0.03150000050663948,0.5199466347694397,-0.08270525187253952,-0.0013842347543686628,-0.026809554547071457
0.39628180861473083,-0.025499999523162842,0.5331997275352478,-0.08318396657705307,-0.0009925138438120484,-0.027241405099630356
0.393839567899704,-0.027000000700354576,0.5314277410507202,-0.08207926899194717,-0.0013869841350242496,-0.027121897786855698
0.4103313684463501,-0.02250000089406967,0.5450132489204407,-0.08357122540473938,-0.0010104567045345902,-0.02760019712150097
0.39711320400238037,-0.027000000700354576,0.5347732305526733,-0.0824102908372879,-0.0010361766908317804,-0.02721353806555271
0.3775184750556946,-0.03449999913573265,0.5233227610588074,-0.08255545049905777,-0.0014722897903993726,-0.02727651037275791
0.36695846915245056,-0.035999998450279236,0.5119693279266357,-0.08076037466526031,-0.0017662134487181902,-0.026484278962016106
0.37684354186058044,-0.03449999913573265,0.5213884711265564,-0.08145631104707718,-0.0017759554320946336,-0.026812633499503136
0.3969326615333557,-0.02850000001490116,0.5378933548927307,-0.08347061276435852,-0.0014660776359960437,-0.027524001896381378
0.41242602467536926,-0.024000000208616257,0.5521860122680664,-0.08585555106401443,-0.0015440040733665228,-0.028360458090901375
0.40643396973609924,-0.025499999523162842,0.5462921261787415,-0.0846567451953888,-0.0016328835627064109,-0.028068561106920242
0.3770533800125122,-0.032999999821186066,0.5201910734176636,-0.08166132122278214,-0.0014770550187677145,-0.02699934132397175
0.3716108798980713,-0.03449999913573265,0.5155394077301025,-0.08128125220537186,-0.0012773798080161214,-0.02686985582113266
0.351007342338562,-0.04050000011920929,0.49818798899650574,-0.07888122648000717,-0.001675445237196982,-0.026123913004994392
0.35667669773101807,-0.039000000804662704,0.5031256675720215,-0.07909000664949417,-0.001986014423891902,-0.026372896507382393
0.3539764881134033,-0.039000000804662704,0.5008970499038696,-0.07938538491725922,-0.0021625992376357317,-0.026372576132416725
0.36781761050224304,-0.03449999913573265,0.5106096863746643,-0.07965578138828278,-0.001936380984261632,-0.026699895039200783
0.39549845457077026,-0.025499999523162842,0.5315682291984558,-0.08170478045940399,-0.001348439371213317,-0.027516568079590797
0.41184672713279724,-0.020999999716877937,0.5424245595932007,-0.0811215490102768,-0.001063269330188632,-0.02739296294748783
0.3970228135585785,-0.024000000208616257,0.5358989834785461,-0.08472355455160141,-0.001483284984715283,-0.028669307008385658
0.38406530022621155,-0.027000000700354576,0.5260416269302368,-0.08498804271221161,-0.0019796439446508884,-0.028008654713630676
0.37873271107673645,-0.02850000001490116,0.522544264793396,-0.08558608591556549,-0.001882606535218656,-0.027842862531542778
0.3696673512458801,-0.03150000050663948,0.5188795924186707,-0.08797599375247955,-0.0017057943623512983,-0.02803044393658638
0.3572870194911957,-0.035999998450279236,0.5073208212852478,-0.08535157144069672,-0.002226063050329685,-0.026456136256456375
0.364071786403656,-0.032999999821186066,0.5121053457260132,-0.08623874187469482,-0.0018987776711583138,-0.026896050199866295
0.367624968290329,-0.029999999329447746,0.5241373181343079,-0.09479717165231705,-0.0015638354234397411,-0.030151352286338806
0.36559829115867615,-0.029999999329447746,0.5207921266555786,-0.09344436228275299,-0.0018679064232856035,-0.029881596565246582
0.38054540753364563,-0.027000000700354576,0.5355812907218933,-0.09562947601079941,-0.0010607016738504171,-0.03134574368596077
0.353840172290802,-0.02850000001490116,0.5207846760749817,-0.10280593484640121,-0.0014712814008817077,-0.03416725620627403
0.38366901874542236,-0.02250000089406967,0.5342918038368225,-0.09529505670070648,-0.0010886986274272203,-0.03173897787928581
0.39597272872924805,-0.020999999716877937,0.5398610830307007,-0.09106972068548203,-0.001264062593691051,-0.030554521828889847
0.39393243193626404,-0.02250000089406967,0.53449946641922,-0.08732002228498459,-0.0013184907147660851,-0.029428524896502495
0.4005318582057953,-0.024000000208616257,0.5355472564697266,-0.08218812942504883,-0.0013262199936434627,-0.027501093223690987
0.38636934757232666,-0.027000000700354576,0.5249742865562439,-0.08247582614421844,-0.001638960326090455,-0.027490144595503807
0.38558873534202576,-0.027000000700354576,0.5267070531845093,-0.08419082313776016,-0.0016889002872630954,-0.028238607570528984
0.3856227993965149,-0.027000000700354576,0.5296222567558289,-0.08633127063512802,-0.0016609234735369682,-0.02900727652013302
0.3920966684818268,-0.024000000208616257,0.5359736680984497,-0.08836032450199127,-0.0013382785255089402,-0.030178412795066833
0.38986125588417053,-0.019500000402331352,0.538404107093811,-0.09496913105249405,-0.0008712053531780839,-0.033202532678842545
0.37358516454696655,-0.024000000208616257,0.5274622440338135,-0.0953136533498764,-0.0011713362764567137,-0.033392082899808884
0.3745230436325073,-0.024000000208616257,0.5285834670066833,-0.0958237275481224,-0.0008769334526732564,-0.03335970640182495
0.389473557472229,-0.020999999716877937,0.5403479337692261,-0.09633490443229675,-0.0007254460942931473,-0.03281398117542267
0.39660751819610596,-0.024000000208616257,0.5409172773361206,-0.0900520458817482,-0.0009238965576514602,-0.029333792626857758
0.4097225069999695,-0.019500000402331352,0.5561185479164124,-0.09572640806436539,-0.0008172073867172003,-0.030352436006069183
0.41480791568756104,-0.017999999225139618,0.5549651384353638,-0.09283256530761719,-0.0007455797167494893,-0.02857908420264721
0.4152153432369232,-0.013500000350177288,0.5671753883361816,-0.10540564358234406,-0.0005954079097136855,-0.03245898708701134
0.3993283808231354,-0.008999999612569809,0.5750185251235962,-0.12643875181674957,-0.000404517340939492,-0.03984685242176056
0.33615562319755554,-0.019500000402331352,0.5360087156295776,-0.135238379240036,-0.001016581547446549,-0.044098149985075
0.335404634475708,-0.02250000089406967,0.536595344543457,-0.1334669440984726,-0.0011945809237658978,-0.04402918741106987
0.33308276534080505,-0.02850000001490116,0.5230215787887573,-0.11982123553752899,-0.0015670879511162639,-0.04005050286650658
0.3698635697364807,-0.029999999329447746,0.5226976871490479,-0.09064994007349014,-0.0017827084520831704,-0.03040146455168724
0.38252997398376465,-0.02850000001490116,0.5244960784912109,-0.08356273174285889,-0.001890001934953034,-0.02801339142024517
0.4010431468486786,-0.024000000208616257,0.5433801412582397,-0.0870470255613327,-0.0016070305136963725,-0.02968294359743595
0.39318525791168213,-0.020999999716877937,0.5434473752975464,-0.09493961930274963,-0.0013463239884003997,-0.032976184040308
0.37666091322898865,-0.020999999716877937,0.5371512174606323,-0.10197042673826218,-0.0012332098558545113,-0.03628672659397125
0.4012010991573334,-0.013500000350177288,0.5557119846343994,-0.10342000424861908,-0.0007968589779920876,-0.03679404407739639
0.398982971906662,-0.012000000104308128,0.5526317954063416,-0.10403598099946976,-0.0005636230926029384,-0.03704923763871193
